username,tier,final_score,gnn_proba,sna_score,pagerank,betweenness_cent,eigenvector_cent,closeness_cent,degree,degree_cent,Jumlah_Komentar,Total_Like,community,label_final,n_criteria
muhammadchilung,Tier 1 - Top Influencer,0.7866599388514814,0.9923381,0.4781426061180377,0.0019957295646751004,0.0010710534368822834,0.07965896726901424,0.41254400071473246,217,0.22052845528455287,1,0,2,1,5
10+11=21,Tier 1 - Top Influencer,0.7850512950167097,0.9904322,0.4769799333177598,0.0020143658635595127,0.0006306395719094525,0.07931231445833303,0.40228787039263453,217,0.22052845528455287,1,0,2,1,5
tam,Tier 1 - Top Influencer,0.7835453935959278,0.99353784,0.4685566297417727,0.0018873868228026702,0.0010152263272378398,0.07729891430222027,0.42011530959087573,214,0.21747967479674798,2,0,2,1,5
wzrd,Tier 1 - Top Influencer,0.7822486123505674,0.993747,0.46500100718524107,0.0019375108321705756,0.0006492486084576003,0.07782614160087166,0.40646929477090354,216,0.21951219512195125,1,0,2,1,5
alip ajee🌊,Tier 1 - Top Influencer,0.7814221368443083,0.9917542,0.4659239913550791,0.00188232461391916,0.0024956785681793745,0.07335497399823618,0.42011530959087573,208,0.21138211382113822,2,0,2,1,6
ɴᴀᴛ,Tier 1 - Top Influencer,0.7808411089646022,0.99026453,0.4667058507768315,0.001999920905044107,0.0063746288531044,0.06386363146347955,0.41731329552068314,193,0.19613821138211385,1,0,2,1,6
..........🇦🇱🇦🇱,Tier 1 - Top Influencer,0.7795495759825632,0.9907957,0.46268040224431095,0.002035918214074724,0.002607332787468261,0.06669628359715084,0.42738506449272146,210,0.2134146341463415,1,0,2,1,6
frzardtyaalvro,Tier 2 - Micro Influencer,0.7794723260630007,0.994027,0.45764022773226964,0.001928320058343022,0.0009635345590485406,0.07443403417204963,0.4210576947626812,213,0.21646341463414637,1,0,0,1,5
stecu💤,Tier 2 - Micro Influencer,0.778586183084964,0.9904046,0.46085842970490254,0.0019284959658442669,0.0018753773499077817,0.07359595239569539,0.41218164322618195,212,0.21544715447154475,1,0,2,1,5
ig : d4haas.👾,Tier 2 - Micro Influencer,0.7775678356109313,0.9943756,0.4523561198558044,0.0018795481837478453,0.0007195494131950475,0.07552056403440248,0.4047165164407142,212,0.21544715447154475,1,0,2,1,5
betmenn🦸,Tier 2 - Micro Influencer,0.7772626091544352,0.99134314,0.45614178218059803,0.001982262664186877,0.0013067678998254886,0.07006669268920213,0.4191771333747281,211,0.2144308943089431,1,0,2,1,5
nadhiff👾,Tier 2 - Micro Influencer,0.776619407909398,0.99156624,0.45419909898759114,0.001881632326069733,0.0007960532301152105,0.07786865605882817,0.4127254184810978,205,0.20833333333333334,1,0,2,1,5
put,Tier 2 - Micro Influencer,0.7763052547997054,0.9940732,0.44965325917448,0.0019147211109944067,0.000758835157018915,0.0732746325115463,0.416018440437064,207,0.2103658536585366,1,0,2,1,5
syaf__👾👾,Tier 2 - Micro Influencer,0.7759696300874068,0.99306786,0.450322194906551,0.0018106173356127447,0.0013026325583703445,0.06998134717223632,0.4262205275322508,202,0.2052845528455285,3,0,2,1,5
𝘿𝙚𝙣,Tier 2 - Micro Influencer,0.7745141962537421,0.988113,0.45411601150265646,0.0019712740736792618,0.002524625958365382,0.06805415060555754,0.42030344900403777,203,0.2063008130081301,1,0,0,1,6
️dika_sajah,Tier 2 - Micro Influencer,0.7731044250446278,0.99339056,0.44267519258402743,0.0019004581264170952,0.0007360907790156233,0.07137003726954855,0.41992733853513037,204,0.20731707317073172,1,0,2,1,5
sendiiisen©📍,Tier 2 - Micro Influencer,0.7728271354950154,0.9910329,0.44551846129613215,0.0018468027787942867,0.00028533856040493263,0.07747764021091426,0.39534018602612314,203,0.2063008130081301,1,0,2,1,5
im.p4yeng!!,Tier 2 - Micro Influencer,0.7727836922877315,0.9954591,0.43877049189639156,0.001924849238620754,0.005053387258185908,0.057909733213805346,0.4260270547553411,193,0.19613821138211385,1,0,2,1,6
lihgal18,Tier 2 - Micro Influencer,0.7725033203221238,0.9914141,0.44413701679728324,0.0018421089152607434,0.0009904142785069762,0.07595234170624092,0.4103793623200771,199,0.2022357723577236,1,0,2,1,5
edhy soekamto,Tier 2 - Micro Influencer,0.7721998947403846,0.99670583,0.4354409022981967,0.001966540826088631,0.0019580841790106606,0.06052951513677683,0.4180568381407645,203,0.2063008130081301,1,0,0,1,5
yogaaa21,Tier 2 - Micro Influencer,0.7715173808406522,0.9914329,0.441644004898948,0.0019212541485047006,0.0007815795350222067,0.07027469035052412,0.41290699587594204,201,0.20426829268292684,1,0,0,1,5
dwk,Tier 2 - Micro Influencer,0.7708740698597496,0.99162126,0.4397532014304562,0.001808966398313749,0.000419737157697111,0.07656798735906353,0.40315189073282487,202,0.2052845528455285,1,0,2,1,5
scc winoww,Tier 2 - Micro Influencer,0.7707269820970715,0.98898625,0.443338015030429,0.001859663109561917,0.0005644741086271493,0.07480385530697839,0.41290699587594204,203,0.2063008130081301,1,0,0,1,5
tinnyee,Tier 2 - Micro Influencer,0.7700725336997255,0.99102813,0.43863910936528056,0.0019445999443223857,0.0013377829607390682,0.06626033639160056,0.41109838003767685,199,0.2022357723577236,1,0,0,1,5
dín dlgk?,Tier 2 - Micro Influencer,0.7684446092324478,0.9898803,0.43629097836142355,0.001680640292549718,0.0060975609756097554,0.0646675438261048,0.41973953561091965,186,0.18902439024390247,2,0,2,1,6
zrill🇦🇱🇦🇱,Tier 2 - Micro Influencer,0.7680696174991812,0.99100554,0.4336656444998299,0.001828045098315937,0.0007981209008427826,0.0722646193848773,0.4002292544247404,198,0.20121951219512196,1,0,2,1,5
🐦,Tier 2 - Micro Influencer,0.7679938318186401,0.9909842,0.433508217795044,0.0018357278766190659,0.009625007236847546,0.051512157725248246,0.4180568381407645,174,0.17682926829268295,1,0,0,1,6
kang bahar,Tier 2 - Micro Influencer,0.7673287149901242,0.9878775,0.43650546586390615,0.0018036209338632293,0.0014701138873036744,0.069243564743011,0.39988819839199674,195,0.19817073170731708,2,0,0,1,5
cionnnn➰,Tier 2 - Micro Influencer,0.7668353562992816,0.9941498,0.42586362497061614,0.0018688857856299591,0.0013336476192839241,0.06437211817757718,0.417684735926131,198,0.20121951219512196,1,0,2,1,5
-kinderjoy🪐,Tier 2 - Micro Influencer,0.7667074604089469,0.99322236,0.4269350576538368,0.0018267548850461259,0.001343985972921784,0.06754844472611406,0.40057089271276836,197,0.20020325203252035,1,0,2,1,5
aziz,Tier 2 - Micro Influencer,0.7665979015248112,0.9931471,0.42677411124534703,0.0017811686333868955,0.0009387225103176768,0.07052818895450125,0.40384578383219294,200,0.20325203252032523,1,0,2,1,5
dân stfu⸸,Tier 2 - Micro Influencer,0.766573378731391,0.9921177,0.428256862584703,0.0017827480288815976,0.0002874062311325046,0.07438527695873007,0.40524076063299497,195,0.19817073170731708,1,0,0,1,5
user7098643456,Tier 2 - Micro Influencer,0.7664450681465531,0.9934244,0.42597598737916953,0.0017898388237340514,0.0029154157258764854,0.0657556060133007,0.4010844451393232,192,0.1951219512195122,1,0,2,1,6
arkanan,Tier 2 - Micro Influencer,0.7662329007696196,0.99277204,0.42642412819243586,0.0018199445626543693,0.0019229337766419371,0.06595621601774479,0.4028058376077323,197,0.20020325203252035,1,1,2,1,5
scc.,Tier 2 - Micro Influencer,0.7661365242632241,0.9921495,0.4271170426984656,0.0019003666036807472,0.0017161667038847396,0.06257082838153948,0.4283603841287158,196,0.19918699186991873,1,0,0,1,5
si kucing,Tier 2 - Micro Influencer,0.7659313433388397,0.9935143,0.4245568198510819,0.001830458606026786,0.0013874070582007955,0.06599979103273182,0.4085927738902988,197,0.20020325203252035,1,0,2,1,5
aqila misha,Tier 2 - Micro Influencer,0.7658537212560101,0.99303895,0.4250757852071336,0.0019097407502222557,0.0021751896054057183,0.06063736056937863,0.4154659591084623,192,0.1951219512195122,1,0,0,1,6
jagoan orangtua,Tier 2 - Micro Influencer,0.7658199750120066,0.9937855,0.423871597333407,0.0017436965128698452,0.0006637223035506041,0.07377730847561768,0.401771233572781,193,0.19613821138211385,1,0,2,1,5
💋,Tier 2 - Micro Influencer,0.765552469672486,0.9957,0.4203310821993273,0.001830718956120462,0.0025969944338304013,0.06174831462132649,0.41842960393491585,191,0.19410569105691058,1,0,2,1,6
hii i'm bayy.,Tier 2 - Micro Influencer,0.7649291155251635,0.9910761,0.4257085913203092,0.0016942020820936716,0.0014163544483868033,0.06346808664415818,0.39073172424063957,185,0.18800813008130082,4,0,2,1,4
va 17hd,Tier 2 - Micro Influencer,0.7648413884082648,0.9905565,0.4262687532701125,0.0017495026319777048,0.0002109024142123415,0.07525535073945433,0.3976854244178035,196,0.19918699186991873,1,1,2,1,5
alfisaktiawan,Tier 2 - Micro Influencer,0.7643937780624979,0.9951001,0.41833423429885314,0.0018138122182918348,0.001929136788824653,0.06368958297297568,0.41055888085127573,191,0.19410569105691058,1,0,0,1,5
￴￴,Tier 2 - Micro Influencer,0.7618198370940725,0.98759216,0.4231612324732641,0.0017665453088696996,0.0011330835587094424,0.06685062040878918,0.41399982427261417,190,0.19308943089430897,2,1,2,1,5
𝙋𝙍𝙄𝙉𝘾𝙀 15,Tier 2 - Micro Influencer,0.7617918531956029,0.9885937,0.42158908666713835,0.0017317592670267968,0.0007526321448361991,0.06917582076119282,0.40419362688458926,190,0.19308943089430897,2,1,2,1,5
inieidan,Tier 2 - Micro Influencer,0.7613122400395227,0.97633797,0.43877361634178774,0.0018712104886675596,0.0023199265563357565,0.06399728121965734,0.40894884602440795,195,0.19817073170731708,2,0,2,1,6
nnaann🔫,Tier 2 - Micro Influencer,0.7610825345553028,0.991879,0.4148878270479708,0.001735669393039318,0.004687409539405669,0.061975810671560286,0.3940124272149523,176,0.1788617886178862,1,0,2,1,6
dɹısɐɐɐ,Tier 2 - Micro Influencer,0.760494645691252,0.9925661,0.41238739156806536,0.0018067630556698408,0.0014101514362040873,0.06312083684072424,0.40315189073282487,189,0.19207317073170735,1,0,2,1,5
abay,Tier 2 - Micro Influencer,0.7602988752427401,0.9945596,0.40890774943001607,0.0018261309030659502,0.001525940996948118,0.06040364400318304,0.4180568381407645,187,0.19004065040650409,1,0,0,1,5
balzz,Tier 2 - Micro Influencer,0.7590877559163789,0.9888903,0.41438389479583015,0.001685592030955402,0.002350941617249336,0.06877421031494303,0.41327063039454703,187,0.19004065040650409,1,0,2,1,6
farrel,Tier 2 - Micro Influencer,0.7589823361508814,0.99099344,0.41096562054573693,0.0017773652083326755,0.005493801123158739,0.054695495629156606,0.4218146524161871,178,0.18089430894308944,1,0,2,1,6
dimzz.stecu(setelan.cuwek💢🥶),Tier 2 - Micro Influencer,0.7587593148778085,0.98923266,0.41304929818466396,0.0016797831445997326,0.004902447295073154,0.06485842838069818,0.3975169850173724,171,0.17378048780487806,1,0,2,1,6
b🕸️,Tier 2 - Micro Influencer,0.7582999171976306,0.99157554,0.4083863651166503,0.001851237421215978,0.0016644749356954402,0.05803816212859671,0.4214358336892754,188,0.1910569105691057,1,1,0,1,5
user13463#457344,Tier 2 - Micro Influencer,0.7582614191453704,0.9923165,0.4071787913841626,0.001669290245968175,0.0008560156812147978,0.07100026894490355,0.3976854244178035,185,0.18800813008130082,1,0,2,1,5
agsdwh,Tier 2 - Micro Influencer,0.7577675810907027,0.99043286,0.4087696054214591,0.0017179350040900485,0.0006306395719094525,0.06532975005210899,0.39903809592942874,184,0.1869918699186992,2,0,0,1,5
4hs3n,Tier 2 - Micro Influencer,0.7563697721355812,0.98396033,0.41498393460950656,0.0017417450845892788,0.0017265050575225995,0.06772240781148821,0.4127254184810978,187,0.19004065040650409,1,0,0,1,5
safi,Tier 2 - Micro Influencer,0.7563597387361937,0.9912998,0.4039495751977993,0.001636565075998769,0.002942295445334921,0.06191888528997804,0.4107385565102916,179,0.1819105691056911,2,0,2,1,6
b saja 👀,Tier 2 - Micro Influencer,0.7560303816838023,0.9925113,0.40130898595923126,0.0017431517176960754,0.0005644741086271493,0.06440812191312355,0.4102000007106714,186,0.18902439024390247,1,0,2,1,5
kin_💫,Tier 2 - Micro Influencer,0.7552489720544575,0.99446154,0.3964300659202929,0.0015857292467222476,0.002510152263272378,0.05893841343001026,0.40682167387343576,174,0.17682926829268295,3,0,2,1,6
⋇⋆✦chelsea ♛┈⛧♡,Tier 2 - Micro Influencer,0.7549564008800661,0.97196835,0.42943844320587204,0.0017701956509088887,0.0031573332010024066,0.06044657364795004,0.41973953561091965,185,0.18800813008130082,3,0,2,1,6
van pablo,Tier 2 - Micro Influencer,0.7548156724190477,0.99252933,0.3982450926839718,0.001617953673980461,0.003779702090001571,0.06271451664988861,0.41620292755033983,177,0.17987804878048783,1,0,2,1,6
nuuuu,Tier 2 - Micro Influencer,0.7544742593155431,0.9780869,0.41905531510366173,0.0017852976152223886,0.019121818888585627,0.02835388046830279,0.43190869840129603,136,0.13821138211382114,1,0,21,1,5
b,Tier 2 - Micro Influencer,0.7544195104999295,0.992351,0.39752216372960575,0.0016099024636785423,0.0006471809377300283,0.06801655738114575,0.4062933340372365,175,0.17784552845528456,2,3,2,1,5
arkhnraalfano,Tier 2 - Micro Influencer,0.7540507216307673,0.9865566,0.4052918898694597,0.0017068036345690087,0.0012116550463571777,0.066585273997105,0.40699809263920916,186,0.18902439024390247,1,0,0,1,5
윙고🇲🇨🇰🇷,Tier 2 - Micro Influencer,0.7535511312022631,0.989005,0.40037022459875177,0.001664563076126381,0.0028844006649629056,0.05942517988753474,0.41675737194760937,176,0.1788617886178862,2,0,2,1,6
athar aurellio,Tier 2 - Micro Influencer,0.7534671654146909,0.9958625,0.3898741875693201,0.0016149004510626983,0.003543987627058366,0.062356807855002784,0.40752826818324633,165,0.1676829268292683,1,0,0,1,6
ffi🕷️,Tier 2 - Micro Influencer,0.7532104108310205,0.98776037,0.4013853901566221,0.0017351770716232287,0.0017492494355258912,0.06162940282034445,0.4156499564331339,185,0.18800813008130082,1,0,2,1,5
dwi reny makmoy makm,Tier 2 - Micro Influencer,0.752149745171579,0.9970812,0.38475241349466704,0.0017686509274371944,0.0019787608862863806,0.0528477296217964,0.4191771333747281,176,0.1788617886178862,1,1,0,1,5
anzzbut🐊,Tier 2 - Micro Influencer,0.751199897853301,0.97529197,0.41506170413833354,0.0018060215676831885,0.0018877833742732136,0.06134045851053286,0.4154659591084623,196,0.19918699186991873,1,1,2,1,5
chelll,Tier 2 - Micro Influencer,0.7508109919876123,0.9908737,0.3907168191299497,0.0015981351355511177,0.00040319579187653523,0.06982253955495228,0.4009131147484051,178,0.18089430894308944,1,0,2,1,5
oz_,Tier 2 - Micro Influencer,0.749017180062627,0.9903369,0.387037548068402,0.0015776944093127093,0.000750564474108627,0.06397830448836088,0.4010844451393232,176,0.1788617886178862,2,1,2,1,5
lah?kenapa?,Tier 2 - Micro Influencer,0.747478268820875,0.9944214,0.3770635085275596,0.001594709016528664,0.0018236855817184824,0.06036816147277785,0.41675737194760937,172,0.17479674796747968,1,0,2,1,5
vittss..,Tier 2 - Micro Influencer,0.7471353707809426,0.9904283,0.38219593418120773,0.0016681400533986252,0.0006595869620954601,0.06047480673941723,0.4062933340372365,179,0.1819105691056911,1,0,2,1,5
princess 💅,Tier 2 - Micro Influencer,0.746995925230544,0.98713756,0.3867834789622852,0.001729627447084268,0.0008312036324839341,0.05827073002685401,0.40332514036356526,181,0.18394308943089432,1,0,0,1,5
rahmat kartolo,Tier 2 - Micro Influencer,0.7469381091398206,0.9882284,0.38500264222478053,0.0016317747192873186,0.001006955644327552,0.06294789674509631,0.40646929477090354,179,0.1819105691056911,1,0,2,1,5
pip2nd🧿,Tier 2 - Micro Influencer,0.7468456162857725,0.99539715,0.37401828513734386,0.0017897458480827454,0.0037755667485464273,0.042351967618787185,0.416018440437064,170,0.17276422764227645,1,0,0,1,6
_mhmmdrifq15,Tier 2 - Micro Influencer,0.7461082683254663,0.9913152,0.3782978023711302,0.0015251408746382168,0.0005231206940757097,0.06573969882130172,0.39484122912327146,166,0.16869918699186995,2,0,2,1,5
jdr,Tier 2 - Micro Influencer,0.7449122520773085,0.9923608,0.3737394145350834,0.0015127874724712876,0.0008911660835835214,0.06278610054450436,0.40332514036356526,167,0.16971544715447157,2,0,2,1,5
ikhsan hair,Tier 2 - Micro Influencer,0.7447596986388314,0.9919864,0.37391965570428676,0.0016231232296085433,0.0005810154744477251,0.060843077094727645,0.405415810637588,172,0.17479674796747968,1,0,0,1,5
tangrajinngaji,Tier 2 - Micro Influencer,0.7445492511094355,0.98953885,0.37706473596412526,0.0015735191174952594,0.0002832708896773606,0.06641671528779004,0.3884675503418942,171,0.17378048780487806,1,0,2,1,4
𝘼𝙇𝙃𝘼𝙆𝙄𝙈𝙕,Tier 2 - Micro Influencer,0.74379443490256,0.9784887,0.3917530021009131,0.001642125110632461,0.00552688385479989,0.051739218822469,0.4103793623200771,163,0.16565040650406507,2,0,2,1,6
el smile,Tier 2 - Micro Influencer,0.7429307251453787,0.98848456,0.3745998812914862,0.0015388202166608683,0.0007298877668329073,0.06657672809586081,0.39650933740009137,168,0.17073170731707318,1,0,2,1,5
hermanto,Tier 2 - Micro Influencer,0.7428568021135553,0.9890521,0.3735637703729233,0.0015545322735350565,0.0007216170839226194,0.06316517155558674,0.39040665625042276,176,0.1788617886178862,1,0,2,1,4
hpiss,Tier 2 - Micro Influencer,0.7424357219725145,0.99502987,0.36354444528353536,0.0016717480174382755,0.005642673415543921,0.04150089884555349,0.4195519005927654,157,0.1595528455284553,1,0,0,1,6
42,Tier 2 - Micro Influencer,0.7411833627836973,0.9882586,0.3705704768044428,0.0015835347046422278,0.0015838357773201332,0.05892767813873293,0.41127852831990197,170,0.17276422764227645,1,0,0,1,5
username12375,Tier 2 - Micro Influencer,0.7408541240053101,0.9773885,0.38605252846000676,0.0016029758784390528,0.014548131239196418,0.03539325201911718,0.4149149432475758,137,0.13922764227642279,1,0,0,1,6
wong elek,Tier 2 - Micro Influencer,0.7397038352379028,0.9825095,0.3754952579460602,0.0015691245091064702,0.0007919178886600666,0.06435795668772881,0.3960074268464204,171,0.17378048780487806,1,0,2,1,5
l4nkk,Tier 2 - Micro Influencer,0.7389682001905894,0.98237604,0.3738564419342219,0.0015736461478339115,0.0007836472057497787,0.06354303427180727,0.3875052029834915,170,0.17276422764227645,1,0,2,1,4
dubidubidam5,Tier 2 - Micro Influencer,0.7377474303075269,0.99344313,0.3542038785985597,0.0015073993561695205,0.0003018799262255084,0.05979658698178014,0.38959634770693913,166,0.16869918699186995,1,0,2,1,4
_𝕗 𝕕 𝟙 𝕃-𝟚𝟝,Tier 2 - Micro Influencer,0.7365970283107708,0.9439614,0.42555040850161274,0.001874967903736854,0.0021937986419538658,0.06205951728232295,0.41399982427261417,195,0.19817073170731708,1,1,2,1,6
ayurahayu,Tier 2 - Micro Influencer,0.73647995622836,0.99500656,0.34869004865195485,0.00156853658656599,0.0009966172906896921,0.05193285930391767,0.405941869215405,164,0.16666666666666669,1,0,0,1,5
zaall,Tier 2 - Micro Influencer,0.7357228394359098,0.99617624,0.3450426449402536,0.0014747478752391218,0.0007650381692016309,0.056641757405590375,0.40367208672086724,162,0.16463414634146342,1,0,2,1,5
ayas hafddz,Tier 2 - Micro Influencer,0.7354892649746735,0.9842481,0.3623509800674514,0.0015210826789760728,0.0037362810047225597,0.054689706564118805,0.40315189073282487,159,0.16158536585365854,1,0,2,1,6
bogel osle,Tier 2 - Micro Influencer,0.7352462869055169,0.9891216,0.3544331742244702,0.0014382545912284912,0.00037631607241809953,0.06079360589389194,0.3818297809707145,159,0.16158536585365854,2,0,2,1,4
kelzy24,Tier 2 - Micro Influencer,0.7344661003132453,0.9914847,0.3489381685306109,0.0015648890706046526,0.004974815770538173,0.042441008296579874,0.41327063039454703,156,0.1585365853658537,1,0,0,1,6
zeniperr,Tier 2 - Micro Influencer,0.7334751931861083,0.9942591,0.3422993044145504,0.0014425624386239053,0.00044248153570040276,0.058805211816047295,0.38591184277385543,159,0.16158536585365854,1,0,2,1,4
...,Tier 2 - Micro Influencer,0.7333496854858071,0.9928571,0.3440885360430854,0.0014245398396765922,0.0009842112663242604,0.05577459263691242,0.4071746644798335,154,0.15650406504065043,2,1,0,1,4
faaa12,Tier 2 - Micro Influencer,0.73226509785926,0.9930693,0.3410587781736167,0.0015499868685492143,0.0056323350619060615,0.04035327753545604,0.43111511328709984,144,0.14634146341463417,1,0,2,1,6
cantika deni,Tier 2 - Micro Influencer,0.7316425598341003,0.98938984,0.34502152519369494,0.0015207366883929127,0.0008250006203012182,0.054322656157008466,0.4021155105509924,160,0.1626016260162602,1,0,2,1,5
rfky,Tier 2 - Micro Influencer,0.7312873816092292,0.9959019,0.33436557044572635,0.0014613566435296354,0.0012881588632773406,0.051939033591240955,0.39971788825639537,156,0.1585365853658537,1,0,2,1,5
𝙧𝙖𝙙𝙚𝙣𝙣𝙠𝙪𝙘𝙞𝙩𝙩🌊,Tier 2 - Micro Influencer,0.7312241741479214,0.99234056,0.33954946906883915,0.0013953277045709435,0.004342108527901148,0.046910130940060135,0.41254400071473246,147,0.14939024390243905,2,0,2,1,5
ig:4ufa_l,Tier 2 - Micro Influencer,0.7310553102005873,0.99095637,0.3412036370012547,0.0013398163190073086,0.0024832725438139426,0.052094636840243715,0.40454206966638634,146,0.1483739837398374,3,1,2,1,5
piscesmod,Tier 2 - Micro Influencer,0.7306778834785398,0.99232835,0.33820207082365356,0.0014941669291575095,0.001097933156340719,0.051820615731409725,0.4010844451393232,159,0.16158536585365854,1,0,2,1,5
alakaee,Tier 2 - Micro Influencer,0.7304394055088534,0.9868492,0.34582461135590425,0.0014631943616381206,0.0007154140717399035,0.05423769069481899,0.3971805339085977,158,0.16056910569105692,2,0,2,1,5
dilahhh,Tier 2 - Micro Influencer,0.7301070781529271,0.9909512,0.338840805485925,0.0015130103532279833,0.0007236847546501914,0.05192846615454988,0.3992078271484544,160,0.1626016260162602,1,1,2,1,5
ens,Tier 2 - Micro Influencer,0.7295986303435729,0.99370307,0.33344191530023154,0.0014875864430870915,0.001925001447369509,0.049330296507885556,0.40349853896217386,151,0.15345528455284554,1,0,2,1,5
dhellaxriigod,Tier 2 - Micro Influencer,0.7291518582994208,0.99537647,0.3298148845867476,0.0014343760363787635,0.0023219942270633286,0.04985628579872223,0.3960074268464204,149,0.15142276422764228,1,0,2,1,6
garangan mulet,Tier 2 - Micro Influencer,0.7285443426328356,0.9909895,0.33487659721509994,0.001636677473218057,0.011835347244621987,0.01932402763157555,0.4365291170353564,122,0.12398373983739838,1,2,0,1,5
wongwonganmumet,Tier 2 - Micro Influencer,0.7281517851920639,0.99327236,0.3304709167708245,0.001439394183353578,0.000756767486291343,0.05355414876620681,0.39318709745539016,153,0.1554878048780488,1,0,2,1,5
rafyy😹,Tier 2 - Micro Influencer,0.7274084146897906,0.9475153,0.39724798403206313,0.001382753564034814,0.012457716133621151,0.038334680382473875,0.40005865371952953,131,0.13313008130081302,6,0,2,1,5
030924,Tier 2 - Micro Influencer,0.7268692866171631,0.9777665,0.3505234458062133,0.00143063364010808,0.0008539480104872259,0.06218780215831615,0.3941779091247444,160,0.1626016260162602,1,1,2,1,5
kaji,Tier 2 - Micro Influencer,0.7266221593219522,0.98039424,0.3459639724091896,0.001510634369415365,0.0006595869620954601,0.056625651561567084,0.39836061189559263,157,0.1595528455284553,1,0,0,1,5
𝐫𝐢𝐝𝐨𝐨🕊️,Tier 2 - Micro Influencer,0.7264631004411849,0.9935607,0.32581662418416957,0.001331215300361778,0.007352637107245944,0.04017951596169034,0.40948411938307866,125,0.12703252032520326,2,0,2,1,5
mengomentari postingan anda,Tier 2 - Micro Influencer,0.7254822932013839,0.994402,0.32210262674316,0.0014770151949572393,0.0019828962277415245,0.04476022741444702,0.40005865371952953,148,0.15040650406504066,1,0,0,1,5
ndre4you,Tier 2 - Micro Influencer,0.7253676768499661,0.99156827,0.32606679110677245,0.0014985149600211893,0.0009738729126864004,0.047539130160342995,0.4114588345576573,152,0.15447154471544716,1,0,0,1,5
فەیزال,Tier 2 - Micro Influencer,0.7252172808259894,0.98902494,0.32950579633567945,0.0014257768190608215,0.000254323499491353,0.055841402907080714,0.3894346894713761,151,0.15345528455284554,1,0,2,1,3
𝑱𝒖𝒍𝒊𝒂𝒏𝒏𝒏,Tier 2 - Micro Influencer,0.7251803463378311,0.9816288,0.3405076726473274,0.001421969561672124,0.001180639985443598,0.058637372047826104,0.3976854244178035,152,0.15447154471544716,1,0,0,1,4
taxi barang purwokerto,Tier 2 - Micro Influencer,0.7250456838135363,0.99477166,0.320456631065518,0.0014476087287806757,0.0029712428355209287,0.04392374089765525,0.41399982427261417,143,0.14532520325203255,1,0,2,1,6
rempeyek_500🌊,Tier 2 - Micro Influencer,0.724546352903548,0.9942087,0.32005275259540256,0.001396623021058369,0.00040939880405925115,0.05275223789477237,0.38766526295994064,149,0.15142276422764228,1,0,2,1,3
narzz🌊🌊,Tier 2 - Micro Influencer,0.7243400168618018,0.97017765,0.35558356647701433,0.0013993855325296208,0.0002377821336707772,0.059902150301247487,0.38385995976524184,157,0.1595528455284553,3,0,2,1,3
hαpiz_boyss⚡,Tier 2 - Micro Influencer,0.7241039362548889,0.9889908,0.32677354589082325,0.0013550678138279867,0.00045902290152097854,0.058395558628933225,0.38927316533638173,149,0.15142276422764228,1,1,2,1,3
bowo prast,Tier 2 - Micro Influencer,0.7237019327661817,0.9834811,0.33403316820199896,0.0014051006298885851,0.0003949251089662473,0.05940786811913047,0.38975814021013966,149,0.15142276422764228,1,1,0,1,3
yanuar,Tier 2 - Micro Influencer,0.7236603475895378,0.9409929,0.3976614716864756,0.00174373374101606,0.003115979786450967,0.05719286450197642,0.39988819839199674,177,0.17987804878048783,1,0,2,1,6
teteh_jawa,Tier 2 - Micro Influencer,0.7220345006539255,0.9912067,0.31827610387251515,0.001362546407764551,0.0012964295461876285,0.051161547304906574,0.3975169850173724,149,0.15142276422764228,1,0,2,1,4
@indah e noe🌻,Tier 2 - Micro Influencer,0.7219559105829751,0.9899058,0.32003108476508557,0.001450089850548858,0.0012447377779983293,0.04744627245078771,0.41109838003767685,148,0.15040650406504066,1,0,0,1,5
genjur,Tier 2 - Micro Influencer,0.7218558405294917,0.9817222,0.3320563372112568,0.001496370353169781,0.0012819558510946247,0.04928340466786921,0.4102000007106714,154,0.15650406504065043,1,0,2,1,5
♥,Tier 2 - Micro Influencer,0.7217024930728241,0.9922741,0.31584495514948263,0.0014867580071421618,0.00438552961318016,0.03739504306814931,0.40559101193864144,134,0.1361788617886179,1,0,0,1,6
sara ariska,Tier 2 - Micro Influencer,0.7213655597854428,0.98363954,0.32795456222911,0.0015023057293896316,0.0010359030345135597,0.04784463932477026,0.40040000069369297,153,0.1554878048780488,1,0,0,1,5
rzl,Tier 2 - Micro Influencer,0.7213115572644998,0.98406976,0.32717418663544695,0.001541677821147967,0.00041560181624196706,0.04653764736517178,0.3971805339085977,155,0.15752032520325204,1,0,0,1,5
mawarr,Tier 2 - Micro Influencer,0.7201066386788391,0.9852476,0.3223950594885406,0.0014384067873141483,0.0006802636693711799,0.05074354370277091,0.3936818798766847,149,0.15142276422764228,1,0,0,1,5
jepri night🦸,Tier 2 - Micro Influencer,0.7189214745654489,0.991388,0.3102215924595357,0.0014274178039067294,0.0005954891695407289,0.04695240490729227,0.39869906611130684,143,0.14532520325203255,1,0,2,1,5
anna,Tier 2 - Micro Influencer,0.718706934638434,0.9878001,0.31506709503038066,0.001428823503686763,0.0004404138649728308,0.04903942299852311,0.3946751899184257,146,0.1483739837398374,1,0,2,1,5
fikaa,Tier 2 - Micro Influencer,0.7186270690768579,0.97321045,0.33675187250217287,0.0013197629639548015,0.0005210530233481378,0.05631843258594619,0.38354622052554815,148,0.15040650406504066,3,0,2,1,3
